ticker,date,sector,close,sma_200,ema_12,volume_ratio,volume_sma_20,rsi_14,macd_histogram,price_to_sma_50,momentum_10,momentum_20,volatility_20,atr_14,true_range,trend_label
STK007,2021-05-14,Healthcare,74.18,72.44178947368421,73.05404875888674,0.9700970128892692,1317448.65,51.51306740027515,0.1828114475349513,0.0265167345199118,0.0181169365907221,0.0345885634588563,0.0179387756019465,2.029285714285716,1.5400000000000065,Downtrend
STK007,2021-05-17,Healthcare,74.69,72.46520833333334,73.30573356521185,0.7396048042123907,1305595.9,49.09747292418773,0.2211698600451022,0.0325854036193715,0.0111005821036955,0.0819933362306242,0.0154132291109603,1.982142857142858,1.3299999999999983,Downtrend
STK007,2021-05-18,Healthcare,75.42,72.49567010309278,73.63100532441003,1.0960624096225375,1317149.45,55.57195571955721,0.2768318666511452,0.0412869876404123,0.0454671472137511,0.0746651467654602,0.015192322163615,1.94357142857143,1.1500000000000057,Downtrend
STK007,2021-05-19,Healthcare,74.98,72.52102040816327,73.83854296680849,0.7600592847831659,1295981.8,59.47867298578202,0.2651239139586963,0.0342297209317722,0.0248769819573537,0.0638479001135072,0.0153402076205873,1.942857142857144,2.8999999999999915,Sideways
STK007,2021-05-20,Healthcare,73.29,72.52878787878788,73.75415174114565,0.7372002631045991,1277134.65,51.52807391613365,0.1314271753765012,0.0106985942063761,0.0136929460580914,0.0089482378854626,0.0149385254364775,1.9942857142857155,2.8200000000000074,Sideways
STK007,2021-05-21,Healthcare,72.69,72.5304,73.5904360886617,0.7746874890882032,1270127.65,45.680819912152245,-0.002459462482409,0.0027285694185029,0.0255361173814898,0.0028973509933774,0.015056059950206,1.9550000000000012,1.0100000000000051,Uptrend
STK007,2021-05-24,Healthcare,72.39,72.5290099009901,73.40575361348299,0.9219357121801812,1268935.55,51.02207686017989,-0.1102956619774682,-0.000880561129989,0.015002804262479,-0.018307567127746,0.0145268685641398,1.9221428571428576,1.8999999999999917,Uptrend
STK007,2021-05-25,Healthcare,73.13,72.53490196078432,73.36332998063945,1.138813530077884,1294768.6,49.87447698744769,-0.129529243123995,0.009650563985034,0.0116198644349148,-0.0241526554576995,0.0142116552030715,1.9435714285714287,2.299999999999997,Sideways
STK007,2021-05-26,Healthcare,73.75,72.54669902912622,73.42281767592569,1.0376695750677694,1288319.55,56.19128949615715,-0.0995830598139133,0.0185563707075618,-0.0032436815785916,-0.0021647950209714,0.0140408357574976,1.867142857142858,1.1899999999999975,Sideways
STK007,2021-05-27,Healthcare,72.66,72.54778846153846,73.30546111039865,0.7479888808913396,1278933.45,57.82073813708261,-0.1492830165169298,0.0046457607433215,-0.0293881912904088,0.0011022320198401,0.0138411206010369,1.8771428571428568,2.4799999999999898,Sideways
STK007,2021-05-28,Healthcare,75.24,72.57342857142856,73.60308247802963,0.9850864557766578,1270224.55,64.49704142011835,-0.0117472045200296,0.040540129389865,0.0142895659207331,0.03266538567115,0.0159382562044711,2.026428571428572,4.02000000000001,Downtrend
STK007,2021-05-31,Healthcare,74.86,72.595,73.79645440448661,0.924483061095152,1263657.55,59.93812838360401,0.0470609947613449,0.0357805019785814,0.0022760744410228,0.0134019222959251,0.0157403066322759,2.022142857142857,1.6199999999999903,Sideways
STK007,2021-06-01,Healthcare,74.35,72.61140186915888,73.88161526533483,1.1189156971477392,1253465.3,51.53321976149915,0.0450378707948568,0.0287354095293966,-0.0141872182444975,0.0306348766287773,0.0148066937888108,2.008571428571429,2.0600000000000023,Downtrend
STK007,2021-06-02,Healthcare,74.91,72.63268518518518,74.03982830143717,0.8370865853445921,1230321.95,50.218722659667534,0.0731751572836966,0.0356297557954345,-0.0009335822886104,0.0239201749589939,0.0145845599647478,2.000714285714285,1.6899999999999975,Downtrend
STK007,2021-06-03,Healthcare,73.05,72.6365137614679,73.88754702429299,0.8769981519342586,1215676.45,45.51942902458363,-0.0358641257347384,0.0097114754642185,-0.0032746623004503,0.0103734439834024,0.0154661298309174,2.112142857142856,3.0999999999999943,Sideways
STK007,2021-06-04,Healthcare,71.86,72.62945454545455,73.5756167128633,0.9886001675121222,1202241.35,39.35289691497368,-0.1823274292189055,-0.0065529349959908,-0.0114183519053514,0.0138261851015801,0.0152516952265257,2.125714285714284,1.519999999999996,Sideways
STK007,2021-06-07,Healthcare,73.62,72.63837837837838,73.58244491088432,0.7891333603459774,1193638.55,43.715083798882695,-0.1558918659651261,0.0176829672881693,0.016991297140489,0.0322490185081325,0.0161165775575056,2.2742857142857127,3.230000000000004,Sideways
STK007,2021-06-08,Healthcare,71.89,72.63169642857143,73.32206877074827,1.1393030573119145,1187992.95,40.10249839846252,-0.2448407761835556,-0.006283813857565,-0.0169561055654313,-0.0055332687785309,0.0167967905643065,2.2535714285714272,2.6099999999999994,Uptrend
STK007,2021-06-09,Healthcare,73.28,72.63743362831859,73.31559665217162,1.1097717720934954,1182631.45,49.96734160679293,-0.2017784373846588,0.0120288914361473,-0.0063728813559321,-0.009595891336667,0.0165103786972352,2.2935714285714264,3.3799999999999955,Sideways
STK007,2021-06-10,Healthcare,73.83,72.6478947368421,73.3947356287606,1.1971265029299305,1183338.6,53.73525557011797,-0.1313783478740317,0.0185330805969655,0.0161023947151115,-0.0137590168314186,0.0163729987212412,2.333571428571427,1.5700000000000074,Sideways
STK007,2021-06-11,Healthcare,71.47,72.63765217391304,73.09862245510513,0.9426586350570786,1174808.1,47.344110854503455,-0.2329439387397983,-0.0145657305477729,-0.0501063264221158,-0.0365327581558372,0.0177417684542939,2.4821428571428563,3.980000000000004,Uptrend
STK007,2021-06-14,Healthcare,72.55,72.63689655172413,73.01421900047357,0.7909252457411307,1172911.1,48.357870894677234,-0.2169063605454119,-0.0004353720502165,-0.0308576008549292,-0.0286517606105235,0.0180445176490518,2.4564285714285705,1.9399999999999975,Sideways
STK007,2021-06-15,Healthcare,74.07,72.6491452991453,73.17664684655456,1.3551286781084098,1180729.2,50.86206896551722,-0.0994239651348067,0.0191866321021086,-0.0037659717552118,-0.0178997613365156,0.0185708813067438,2.5228571428571422,2.1200000000000045,Downtrend
STK007,2021-06-16,Healthcare,74.27,72.6628813559322,73.34485502400771,1.0878594614331312,1196562.65,54.555744199207695,-0.0085292538150065,0.0202932158125528,-0.0085435856360966,-0.0094691917844759,0.0185456783338451,2.4850000000000003,1.9500000000000028,Downtrend
STK007,2021-06-17,Healthcare,73.19,72.66731092436974,73.32103117416037,0.997525890533726,1209829.25,43.66110080395796,-0.0207312085499615,0.0045319915783464,0.0019164955509924,-0.0013644426251877,0.0181225829477729,2.3085714285714283,1.5499999999999972,Downtrend
STK007,2021-06-18,Healthcare,73.93,72.67783333333334,73.414718685828,1.0103235347845931,1222381.7,47.186932849364815,0.019282889142209,0.0135922543070472,0.0288060116893962,0.0170587426055854,0.0181447250676568,2.2857142857142856,1.2999999999999972,Downtrend
STK007,2021-06-21,Healthcare,71.4,72.66727272727273,73.10476196493138,1.293740441550445,1244383.3,42.04851752021567,-0.1188003185071765,-0.0215344641873391,-0.0301548492257538,-0.0136759220886861,0.0197677673084259,2.4785714285714286,4.760000000000005,Downtrend
STK007,2021-06-22,Healthcare,71.69,72.65926229508197,72.88710627801886,1.044750441858283,1235181.1,41.19256017505471,-0.1810363349872717,-0.0180097746997456,-0.0027820280984838,-0.0196909613017912,0.0196394356021639,2.491428571428571,1.8699999999999903,Downtrend
STK007,2021-06-23,Healthcare,72.75,72.66,72.86601300447751,0.8528516598986856,1220378.7,49.14187643020596,-0.1429180670557822,-0.0036512245160689,-0.0072325327510917,-0.0135593220338983,0.0198460106849896,2.4249999999999994,2.1699999999999875,Downtrend
STK007,2021-06-24,Healthcare,69.56,72.635,72.35739561917327,1.331835800974033,1256199.9,44.09650924024641,-0.3147972324740245,-0.0466792752788971,-0.0578355681972098,-0.0426644646297824,0.0219049092129573,2.615,4.180000000000007,Sideways
STK007,2021-06-25,Healthcare,68.04,72.59824,71.69318090853123,0.999168420216494,1256403.8,35.4989604989605,-0.5019955457761995,-0.0665744764915053,-0.047992164544564,-0.095693779904306,0.0204493570479588,2.5557142857142856,2.4000000000000057,Uptrend
STK007,2021-06-28,Healthcare,68.25,72.56373015873017,71.1634607687572,0.666258256230532,1239276.2,39.72911963882618,-0.5774336514803076,-0.0634931089558874,-0.0592694693314954,-0.0882981565589099,0.0205252546284854,2.4642857142857144,1.3299999999999983,Uptrend
STK007,2021-06-29,Healthcare,67.77,72.5259842519685,70.6413898812561,1.0734002823732205,1235457.1,33.61094586555619,-0.6215861340000647,-0.0694640871081576,-0.0850546780072903,-0.0885003362474781,0.0205266709645079,2.3142857142857145,1.2800000000000011,Uptrend
STK007,2021-06-30,Healthcare,67.35,72.485546875,70.1350222072167,1.025355345040074,1247942.0,30.575539568345302,-0.6385690675565083,-0.0744354537258956,-0.0931735559445268,-0.1009211053263917,0.0203345868132549,2.287142857142857,1.1899999999999975,Uptrend
STK007,2021-07-01,Healthcare,68.74,72.45651162790698,69.92040340610644,1.078485496025544,1262726.3,41.31126670910246,-0.5206669811602112,-0.054319533790811,-0.0608006558272988,-0.0590006844626967,0.0205540091623191,2.214285714285713,2.9599999999999937,Sideways
STK007,2021-07-02,Healthcare,70.17,72.43892307692307,69.95880288209007,1.2056297541884966,1280489.3,42.59028642590288,-0.3206627876845971,-0.0340325595865762,-0.0508589206005681,-0.023517951572502,0.020945652550673,2.2585714285714267,2.559999999999988,Downtrend
STK007,2021-07-05,Healthcare,70.7,72.42564885496184,70.07283320792237,0.7018671771978323,1278250.4,38.8188453881885,-0.1363881764664029,-0.0259212415301991,-0.0098039215686275,-0.0396631350176582,0.0201903656001572,2.2242857142857124,1.6400000000000006,Sideways
STK007,2021-07-06,Healthcare,70.98,72.41469696969696,70.21239732978047,0.7181530188625678,1255664.15,39.14191419141917,0.012723897994324,-0.0209952249724835,-0.0099037522667038,-0.0126582278481012,0.0195628757615487,2.1492857142857127,0.9000000000000057,Sideways
STK007,2021-07-07,Healthcare,69.26,72.39097744360902,70.0658746636604,1.2088886271208392,1266600.55,37.55541481950605,0.0043157463150952,-0.0434917109980498,-0.0479725085910652,-0.05485807860262,0.0196688448479045,2.2178571428571416,2.510000000000005,Sideways
STK007,2021-07-08,Healthcare,69.53,72.36962686567165,69.98343240771264,0.8537398201402838,1249090.15,35.639686684073084,0.0246050523084094,-0.0389532842558626,-0.0004312823461759,-0.0582419070838412,0.0195873729166117,2.2757142857142845,2.1099999999999994,Sideways
STK007,2021-07-09,Healthcare,68.35,72.33985185185185,69.7321351142184,0.8217969835392385,1244869.5,39.08375089477447,-0.0307739225648274,-0.0540839768606936,0.004556143445032,-0.0436546802854345,0.0186786496578795,2.1557142857142844,3.0799999999999983,Sideways
STK007,2021-07-12,Healthcare,71.12,72.33088235294117,69.94565278895402,1.2600683417833456,1279071.1,48.26747720364744,0.1214726594994478,-0.0149993767571984,0.0420512820512821,-0.0197105444521018,0.0206671862861469,2.2528571428571413,3.2299999999999898,Downtrend
STK007,2021-07-13,Healthcare,70.71,72.31905109489051,70.06324466757648,0.6811134287605555,1241343.9,43.544303797468345,0.1926568691667982,-0.0202897426234232,0.0433820274457723,-0.0453624949372215,0.0200418648205529,2.267857142857142,2.3799999999999955,Downtrend
STK007,2021-07-14,Healthcare,70.64,72.30688405797102,70.15197625718011,1.1983339897547114,1251228.8,54.258675078864336,0.2305600620804752,-0.0205756752259995,0.0488492947290275,-0.0488757237107849,0.0200120518945793,2.069999999999998,1.4099999999999966,Downtrend
STK007,2021-07-15,Healthcare,70.55,72.29424460431655,70.2132106791524,0.7028124106625377,1234259.65,61.15555555555549,0.243814564153448,-0.0213486107450512,0.0263311027058481,-0.0360705014346222,0.0198041196880878,2.0649999999999977,2.3299999999999983,Downtrend
STK007,2021-07-16,Healthcare,69.71,72.27578571428572,70.13579365159049,0.9203158772467924,1229066.05,56.1447811447811,0.1925059708577082,-0.0326868852822984,-0.0065555080518741,-0.0570810225889356,0.0197278747307299,2.0742857142857125,1.460000000000008,Sideways
STK007,2021-07-19,Healthcare,67.36,72.2409219858156,69.70874847442272,0.8942147254298547,1202327.55,48.50909090909093,0.0066167290116472,-0.0642676950090573,-0.0472418670438472,-0.0565826330532214,0.0196852970246251,2.2357142857142835,3.539999999999992,Uptrend
STK007,2021-07-20,Healthcare,67.74,72.20922535211267,69.40586409374231,1.117850763022424,1205164.45,51.42231947483588,-0.0796732935019516,-0.0577978563301685,-0.0456466610312765,-0.0550983400753243,0.0197170973373671,2.284999999999999,1.8800000000000097,Uptrend
STK007,2021-07-21,Healthcare,67.46,72.17601398601398,69.10650038701273,1.1831334365647272,1225628.45,44.92063492063493,-0.1409510558953544,-0.0599848393641451,-0.0259890268553278,-0.0727147766323025,0.0192859671996802,2.1328571428571417,0.8299999999999983,Uptrend
STK007,2021-07-22,Healthcare,68.16,72.148125,68.96088494285692,1.0431257259935036,1204814.5,41.53327716933445,-0.1204767701428956,-0.048454016987106,-0.0197037250107867,-0.0201265094882117,0.0170051535063194,2.0585714285714283,1.519999999999996,Uptrend
STK007,2021-07-23,Healthcare,68.61,72.12372413793103,68.90690264395586,1.0731751740063749,1206802.05,41.13655640373198,-0.0655150053295943,-0.0406798714754317,0.0038039502560351,0.0083774250440915,0.0163352492761809,2.028571428571428,1.2199999999999989,Uptrend
STK007,2021-07-26,Healthcare,70.17,72.11034246575343,69.10122531411649,1.0331985865193056,1229008.65,46.90130068859984,0.0791685854811077,-0.0176258942446345,-0.0133577052868392,0.028131868131868,0.0170706706643368,2.113571428571428,2.0900000000000034,Uptrend
STK007,2021-07-27,Healthcare,70.46,72.0991156462585,69.31026757348319,1.0331985865193056,1220342.9,55.15463917525768,0.1912746514488684,-0.012194061948863,-0.0035355678121906,0.0396930795337169,0.0169582303787711,2.039999999999999,1.480000000000004,Uptrend
STK007,2021-07-28,Healthcare,71.08,72.09222972972972,69.58253410063962,0.9892360335485414,1216535.75,56.46371976647204,0.2977088461903722,-0.0024111671564789,0.0062287655719139,0.0553823311061618,0.0169042257976781,2.018571428571428,1.8100000000000025,Sideways
STK007,2021-07-29,Healthcare,71.96,72.0913422818792,69.94829808515661,0.9372403848723464,1204908.6,65.4405474764756,0.4109226194789792,0.0103165733476352,0.0199858256555633,0.0468431771894093,0.0165434593160579,2.01,2.960000000000008,Sideways
STK007,2021-07-30,Healthcare,73.86,72.10313333333333,70.5500983797479,1.0034674789821618,1187289.1,62.66173752310532,0.5866082895090683,0.0366519482488077,0.0595323483001004,0.0525865754595979,0.016914220474997,2.0028571428571444,3.1300000000000097,Downtrend
STK007,2021-08-02,Healthcare,73.81,72.11443708609272,71.05162170594053,0.7447309219111651,1186616.5,64.81835564053542,0.6664589576103104,0.0355374103848366,0.0957541567695963,0.0439886845827439,0.0168900695121835,1.9400000000000015,1.5,Downtrend
STK007,2021-08-03,Healthcare,73.32,72.12236842105263,71.40060298194967,0.7442616403952177,1185650.25,62.3161764705882,0.6524574323112523,0.0286079841977081,0.0823737821080601,0.0329670329670328,0.0170008155900908,1.9314285714285728,1.289999999999992,Downtrend
STK007,2021-08-04,Healthcare,72.47,72.12464052287582,71.56512560011126,0.9489051847177108,1164333.4,58.24742268041238,0.5559037120594558,0.0170485803141384,0.0742662318410911,0.046347097892001,0.0161998209849635,1.924285714285716,2.230000000000004,Downtrend
STK007,2021-08-05,Healthcare,72.33,72.12597402597402,71.68279858470953,1.2282449978252654,1183707.65,61.97440585009144,0.4567129051791384,0.0151778420909323,0.0611795774647887,0.0402703868833596,0.0162237251830531,1.9700000000000009,2.0999999999999943,Downtrend
STK007,2021-08-06,Healthcare,71.01,72.11877419354839,71.57929111013883,0.8200946331104115,1180982.0,68.41574167507571,0.2847231850913375,-0.0021640155134618,0.034980323567993,0.0389173372348208,0.0163051470207549,1.8635714285714295,2.049999999999997,Sideways
STK007,2021-08-09,Healthcare,71.3,72.11352564102563,71.53632324704054,0.9732237042059066,1156681.65,68.12627291242364,0.1782179988949906,0.0029145004838746,0.016103748040473,0.0025309336332957,0.0135871279446009,1.8221428571428573,1.2999999999999972,Downtrend
STK007,2021-08-10,Healthcare,69.86,72.09917197452229,71.27842736288046,1.2835958250616468,1190834.35,60.92896174863392,0.0075296744736283,-0.0160979113558582,-0.0085154697700822,-0.012020930561448,0.014286583808846,1.9464285714285716,2.569999999999993,Sideways
STK007,2021-08-11,Healthcare,70.75,72.0906329113924,71.19713084551424,1.2684703543096758,1191429.5,61.593554162936464,-0.0457616384939929,-0.0023942537909019,-0.0046426561620709,0.0015571913929783,0.0145888336122958,1.9242857142857144,1.2099999999999935,Sideways
STK007,2021-08-12,Healthcare,69.32,72.0732075471698,70.9083414846659,0.8473461854678344,1198848.85,52.921810699588455,-0.1706298403812017,-0.0215286286156295,-0.0366870483602,-0.0174344436569808,0.0152860570586008,2.059999999999999,3.1199999999999903,Downtrend
STK007,2021-08-13,Healthcare,69.74,72.05862499999999,70.72859664087115,1.1127957443900909,1209593.95,48.04722979109897,-0.2153636741068047,-0.0150107057912963,-0.0557812076902247,0.0004303543250609,0.0151240435589703,1.9828571428571424,1.0100000000000051,Downtrend
STK007,2021-08-16,Healthcare,69.2,72.04086956521739,70.49342792689097,1.1596701075492812,1226981.7,44.404973357016026,-0.2682999167344353,-0.021415722964488,-0.0624576615634737,0.0273159144893111,0.0130364117821569,2.019999999999999,2.0,Downtrend
STK007,2021-08-17,Healthcare,70.59,72.03191358024691,70.50828516890775,0.986705046691215,1219801.2,47.96342477140484,-0.199822664093438,-0.0013920247169266,-0.0372340425531914,0.0420726306465899,0.0136669871782423,2.0628571428571414,2.4099999999999966,Sideways
STK007,2021-08-18,Healthcare,69.51,72.01644171779141,70.35470283522963,0.986705046691215,1207924.65,39.983646770237165,-0.2160096688832757,-0.0156203531927547,-0.0408444873740857,0.030388378298251,0.0141565434000641,2.002142857142855,2.1099999999999994,Sideways
STK007,2021-08-19,Healthcare,66.91,71.98530487804878,69.8247485528866,1.1427756029556355,1214479.9,23.124516627996883,-0.3809245597458942,-0.0505799252496644,-0.0749343287709111,-0.0183392018779342,0.0164433064513966,2.037857142857141,3.6300000000000097,Uptrend
STK007,2021-08-20,Healthcare,66.91,71.95454545454545,69.37632569859636,0.6739621457565332,1189819.05,23.21428571428568,-0.4636199671222825,-0.0493497046178502,-0.0577383467117308,-0.0247777291939951,0.0163529903591825,2.027857142857141,1.3599999999999994,Uptrend
STK007,2021-08-23,Healthcare,67.58,71.92819277108434,69.09996789881231,0.9745992930392328,1184026.1,28.02450229709035,-0.446632246759667,-0.0384724830686926,-0.0521739130434782,-0.0369103605529429,0.015606208679492,2.0699999999999994,1.8800000000000097,Uptrend
STK007,2021-08-24,Healthcare,71.02,71.92275449101797,69.39535745284118,0.9100692688741222,1180082.7,45.36741214057507,-0.1902627034759383,0.0113495578371758,0.0166046378471227,0.0079477717854101,0.0195434714399335,2.2064285714285705,4.140000000000001,Uptrend
STK007,2021-08-25,Healthcare,70.71,71.91553571428571,69.59761015240407,1.215949987502159,1192405.95,44.87989886219973,-0.0361751784001631,0.0079570303256651,-0.000565371024735,-0.005205402363534,0.0194735003953582,2.1492857142857136,1.2999999999999972,Uptrend
STK007,2021-08-26,Healthcare,70.91,71.90958579881656,69.79951628280345,0.7095956872857632,1177727.0,49.6598639455782,0.0783558956088946,0.0114654623984753,0.0229371032890941,-0.0145914396887159,0.0192678114356052,2.094999999999999,1.289999999999992,Uptrend
STK007,2021-08-27,Healthcare,72.64,71.91388235294119,70.23651377775677,1.1128974582502351,1184042.6,54.15117719950434,0.2595522809771075,0.0365237641337664,0.041583022655578,-0.0165177362577849,0.0191247252040002,2.242142857142856,3.3599999999999994,Uptrend
STK007,2021-08-30,Healthcare,72.3,71.91614035087719,70.55397319656342,0.9616689890635712,1197433.85,58.11170212765955,0.340340441796755,0.0314072789107882,0.0447976878612716,-0.0204579325294675,0.0191458540288754,2.1764285714285703,1.6499999999999917,Sideways
STK007,2021-08-31,Healthcare,73.17,71.92343023255813,70.95643885863059,1.232208936217318,1229033.45,58.05592543275632,0.4304032923223871,0.0433778234086242,0.0365490862728432,-0.0020458265139114,0.01930384073034,2.193571428571428,1.4500000000000028,Downtrend
STK007,2021-09-01,Healthcare,73.99,71.93537572254336,71.42314057268743,1.2354466431836253,1251073.05,66.20402498265094,0.5173862358730548,0.0546977454926956,0.064451158106747,0.0209741962191249,0.0192517692359356,2.118571428571429,2.0700000000000074,Downtrend
STK007,2021-09-02,Healthcare,76.31,71.9605172413793,72.17496509996629,1.037301056259267,1242838.8,70.14101778050276,0.6924262316045602,0.085679164805272,0.1404872216410104,0.0550255772155399,0.020371856156507,2.265000000000001,3.0600000000000023,Downtrend
STK007,2021-09-03,Healthcare,74.28,71.97377142857142,72.4988166230484,1.1483764049488132,1267172.5,64.2696629213483,0.6342977788262284,0.0549248287948464,0.1101479599461965,0.0460498521335022,0.020906355533471,2.313571428571429,2.680000000000007,Sideways
STK007,2021-09-06,Healthcare,72.75,71.97818181818182,72.53746021950249,1.0034949928321115,1274852.4,56.02006688963208,0.4635341882584085,0.0318768385846765,0.0765019236460491,0.0203366058906031,0.0215247825746335,2.3235714285714306,2.550000000000012,Sideways
STK007,2021-09-07,Healthcare,70.9,71.97209039548022,72.28554326265596,1.0632269896185296,1265711.85,53.71459112773917,0.2096466444203779,0.0047445483042635,-0.0016896648831313,0.0148869166905238,0.0218285686624849,2.3407142857142875,2.3499999999999943,Uptrend
STK007,2021-09-08,Healthcare,71.57,71.96983146067416,72.17545968378582,0.796516047548561,1239511.75,63.88557806912991,0.0773105073391577,0.013027674608207,0.0121623532739358,0.0115901060070671,0.0217474084553182,2.1650000000000014,1.1700000000000017,Sideways
STK007,2021-09-09,Healthcare,71.96,71.96977653631285,72.14231204012646,0.8016389801490356,1238355.45,64.70588235294116,0.0100525639984268,0.017620273213225,0.014807502467917,0.0380842469705713,0.021192395827885,2.1742857142857157,1.4899999999999949,Sideways
STK007,2021-09-10,Healthcare,72.84,71.97461111111112,72.24964864933777,1.04516917662289,1235625.8,65.13233601841196,0.0183578876924103,0.029287496785243,0.0027533039647578,0.0444508173214799,0.021297968809138,2.162142857142858,1.710000000000008,Downtrend
STK007,2021-09-13,Healthcare,72.39,71.97690607734806,72.27124116482427,1.2314556882304812,1240885.9,54.76025017373177,-0.011329909748889,0.0224402976220742,0.0012448132780082,0.0460982658959536,0.0212616155181942,1.942857142857144,1.0700000000000074,Downtrend
STK007,2021-09-14,Healthcare,72.56,71.98010989010989,72.31566560100515,1.0417451354316525,1245585.85,56.49122807017546,-0.0236820013470104,0.024384183598559,-0.008336750034167,0.0279076356424423,0.0208541233474055,1.9664285714285723,1.6299999999999957,Downtrend
STK007,2021-09-15,Healthcare,71.49,71.97743169398908,72.18864012392743,0.8518364361250331,1237673.05,51.9179894179894,-0.1036008183810835,0.0086430935672019,-0.0337883497769968,0.0284851100561069,0.0208309065837228,2.0171428571428587,2.0,Sideways
STK007,2021-09-16,Healthcare,71.52,71.97494565217391,72.08577241255398,0.8132239203899635,1217796.2,45.82712369597614,-0.1512441160640958,0.0085000535836158,-0.0627702791246233,0.0688985204005381,0.0187115309246644,1.93357142857143,2.1899999999999977,Uptrend
STK007,2021-09-17,Healthcare,70.88,71.96902702702702,71.90026896446875,0.9051694925422116,1233529.2,44.82507288629737,-0.2185733219310041,-0.0012371808059429,-0.0457727517501347,0.0593334329696606,0.018905651416078,1.9050000000000025,1.25,Uptrend
STK007,2021-09-20,Healthcare,69.09,71.95354838709677,71.46791989301202,1.0342208739249976,1239950.8,36.06557377049181,-0.3676039060171664,-0.0259026156396981,-0.0503092783505154,0.0223438887244746,0.0198438455580281,2.0507142857142884,3.490000000000009,Uptrend
STK007,2021-09-21,Healthcare,70.86,71.94770053475935,71.37439375562556,1.2746357304160407,1267001.2,39.961513790891615,-0.3320021748219577,-0.0009897053723237,-0.0005641748942173,-0.0022528865108419,0.0171377443128406,2.1135714285714307,2.950000000000003,Sideways
STK007,2021-09-22,Healthcare,72.81,71.95228723404256,71.59525625476009,1.2104492823650084,1271457.65,38.50197109067017,-0.1702989073083293,0.0258744096396406,0.0173256951236553,0.0296987696224015,0.0181601868163134,2.1107142857142875,3.019999999999996,Sideways
STK007,2021-09-23,Healthcare,73.44,71.96015873015872,71.879062984797,0.7874653691571292,1280072.8,46.96092619392184,-0.0218855628897079,0.0339089473106261,0.0205669816564759,0.0356790297560287,0.0182271435281841,2.059285714285715,1.9599999999999935,Sideways
STK007,2021-09-24,Healthcare,74.82,71.97521052631579,72.33151483328977,0.8312184546743688,1266837.85,57.57132406730064,0.1583309719337645,0.0518236107830897,0.0271828665568367,0.0300110132158588,0.017903382797445,2.009285714285715,1.8500000000000083,Downtrend
STK007,2021-09-27,Healthcare,73.62,71.98382198952879,72.52974332047596,0.997907510511062,1272766.25,60.44546850998465,0.1840234408619945,0.0331355565909054,0.016991297140489,0.0182572614107885,0.0182901096365493,1.9657142857142864,1.7399999999999949,Downtrend
STK007,2021-09-28,Healthcare,71.49,71.98125,72.3697828096335,0.8500023976592447,1250177.65,49.72375690607735,0.051746523243448,0.0021897053009933,-0.0147464167585447,-0.0229602296022961,0.0192648806884249,2.129285714285716,3.460000000000008,Downtrend
STK007,2021-09-29,Healthcare,72.33,71.98305699481865,72.3636623773822,1.148080099961007,1244325.2,51.23911587407904,0.0168121498564884,0.0125827369552799,0.0117498950902223,-0.0224354642519258,0.0192833437357905,2.168571428571429,2.039999999999992,Downtrend
STK007,2021-09-30,Healthcare,72.18,71.98407216494846,72.33540662701571,0.6709763569632915,1220822.45,47.67605633802818,-0.0184962905350427,0.0093467353548236,0.0092281879194633,-0.0541213471366792,0.0177205705581352,2.142142857142858,1.3400000000000034,Downtrend
STK007,2021-10-01,Healthcare,71.22,71.98015384615384,72.16380560747484,0.9472609080705088,1205142.1,46.02311352821209,-0.1038384129931861,-0.0048041048686626,0.0047968397291195,-0.0411954765751212,0.0170087661549385,2.225714285714285,2.239999999999995,Downtrend
STK007,2021-10-04,Healthcare,70.55,71.97285714285715,71.91552782170947,0.9732017530788192,1199546.75,43.39250493096645,-0.197323111722075,-0.0142710635812629,0.0211318569981182,-0.0302405498281786,0.0165411493392755,2.2092857142857136,1.3999999999999917,Downtrend
STK007,2021-10-05,Healthcare,69.05,71.95802030456852,71.47467738760032,0.8058286714023182,1179795.45,42.19948849104859,-0.3435297188087283,-0.0348488745261604,-0.0255433248659328,-0.0260930888575459,0.0162461468280751,2.260714285714286,2.720000000000013,Sideways
STK007,2021-10-06,Healthcare,68.44,71.94025252525253,71.00780394335412,1.1397571860165734,1198744.8,40.50554870530209,-0.4575363102066632,-0.042668666002708,-0.0600192281280044,-0.043733407852452,0.016129592664271,2.2850000000000006,2.530000000000001,Sideways
STK007,2021-10-07,Healthcare,69.52,71.92809045226132,70.77891102899194,0.9985716383397536,1209497.6,45.91836734693878,-0.4364894720279608,-0.0268974938971131,-0.0533769063180827,-0.0339077265147303,0.0165445035204,2.345000000000001,2.0900000000000034,Sideways
STK007,2021-10-08,Healthcare,69.37,71.9153,70.56215548607011,1.2141477148665665,1218923.35,50.93209054593876,-0.4093979493421465,-0.0277750526265629,-0.0728414862336271,-0.0476386600768807,0.0162215000715119,2.2264285714285714,1.8299999999999983,Sideways
STK007,2021-10-11,Healthcare,67.42,71.86815,70.07874694975163,1.0501700833650438,1205835.15,38.68421052631579,-0.4938766120306327,-0.0534089632708074,-0.0842162455854387,-0.0686558916977483,0.0172078977231801,2.1950000000000003,2.510000000000005,Downtrend
STK007,2021-10-12,Healthcare,67.71,71.82225,69.71432434209754,1.0501700833650438,1188801.15,31.166912850812334,-0.4997795826941911,-0.0478373490756809,-0.0528745279060008,-0.0668412348401323,0.0172477856107882,2.0807142857142864,1.4200000000000017,Downtrend
